kingdom,order,family,canonicalName,threatStatus,source
Plantae,,Piperaceae,Piper niteroiense,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper oblancifolium,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper piritubanum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper rioense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper sampaioi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper scabrellum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper translucens,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Piperaceae,Piper trigonodrupum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plagiochilaceae,Plagiochila boryana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Angelonia alternifolia,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Bacopa cochlearia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Ildefonsia bibracteata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Lapaea harleyi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Matourea caparaoensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Matourea latifolia,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Plantago turficola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Plantaginaceae,Stemodia hyptoides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Agrostis lenis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Agrostis longiberbis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Altoparadisium chapadense,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Andropogon glaucophyllus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Anomochloa marantoidea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Anthaenantiopsis fiebrigii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Apoclada simplex,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Aristida brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Aristida constricta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Arthropogon xerachne,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Arundinella deppeana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Axonopus carajasensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Axonopus fastigiatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Axonopus hydrolithicus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Axonopus monticola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Axonopus uninodis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Bothriochloa laguroides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Brasilochloa sampaiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Bromidium ramboi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Cambajuva ulei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Canastra lanceolata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chascolytrum brasilense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chascolytrum bulbosum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chascolytrum itatiaiae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chascolytrum parodianum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chascolytrum scabrum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea attenuata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea baculifera,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea erecta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea heterophylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea pulchella,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Chusquea tenuiglumis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Colanthelia macrostachya,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Danthonia cirrata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Deschampsia cespitosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Diandrolyra tatianae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Dichanthelium cucaense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Digitaria neesiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Glaziophyton mirabile,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Gymnopogon doellii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Leersia ligularis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Lithachne horizontalis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Luziola brasiliensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Melica arzivencoi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Merostachys abadiana,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Merostachys burmanii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Merostachys caucaiana,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Merostachys scandens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Ocellochloa brachystachya,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Olyra latispicula,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Parianella carvalhoi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Paspalum biaristatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Paspalum longiaristatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Paspalum niquelandiae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Paspalum rawitscheri,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Paspalum repandum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Piptochaetium alpinum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Piptochaetium palustre,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Poa bradei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Poa reitzii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Raddia angustifolia,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Raddia distichophylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Reitzia smithii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Schizachyrium scabriflorum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Setaria parviflora var. pilosissima,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Setaria stolonifera,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Sporobolus apiculatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Sucrea maculata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Triraphis devia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Poaceae,Zizaniopsis bonariensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podocarpaceae,Podocarpus barretoi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podocarpaceae,Podocarpus brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podostemaceae,Mourera weddelliana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podostemaceae,Podostemum ovatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podostemaceae,Podostemum rutifolium,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Podostemaceae,Podostemum saldanhanum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Acanthocladus santosii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Polygala franchetii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Polygala revoluta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Polygala selaginoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Polygala stephaniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygalaceae,Polygala tamariscea,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Coccoloba bullata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Coccoloba fastigiata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Coccoloba gigantifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Coccoloba rigida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Ruprechtia crenata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Ruprechtia glauca,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Ruprechtia latifunda,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polygonaceae,Triplaris physocalyx,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Alansmia senilis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Ceradenia capillaris,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Ceradenia glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Ceradenia warmingii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Grammitis fluminensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Lellingeria brasiliensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Lellingeria itatimensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Lellingeria tamandarei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Moranopteris perpusilla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Mycopteris semihirsuta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Mycopteris taxifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Pecluma hoehnei,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Pecluma insularis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Pleopeltis alborufula,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Pleopeltis monoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Pleopeltis trindadensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Stenogrammitis limula,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Polypodiaceae,Stenogrammitis pumila,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Portulacaceae,Portulaca hatschbachii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pottiaceae,Leptodontium wallisii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Cybianthus boissieri,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Cybianthus gracillimus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Lysimachia barbata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Lysimachia buxifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Myrsine congesta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Myrsine glazioviana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Myrsine villosissima,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Stylogyne leptantha,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Primulaceae,Stylogyne sordida,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Euplassa cantareirae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Euplassa hoehnei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Euplassa nebularis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Euplassa rufa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Euplassa semicostata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Panopsis multiflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala asplenioides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala caparoensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala gracilis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala longepetiolata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala pallida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Proteaceae,Roupala sculpta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Adiantum diphyllum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Adiantum discolor,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Adiantum mynsseniae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Adiantum papillosum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Adiantum tetragonum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Cheilanthes incisa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Cheilanthes juergensii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Cheilanthes regnelliana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Doryopteris rediviva,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Doryopteris trilobata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Jamesonia biardii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Jamesonia brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Jamesonia cheilanthoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Jamesonia rufescens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Jamesonia rufescens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron itatiaiense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron paradoxum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron rosenstockii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron rufum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron subsimplex,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Lytoneuron tijucanum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Ormopteris cymbiformis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Ormopteris gleichenioides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Pteris congesta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Pteridaceae,Pteris limae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Quiinaceae,Lacunaria sampaioi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Colletia exserta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Colletia paradoxa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Discaria americana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Gouania corylifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Gouania inornata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Rhamnidium glabrum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Sarcomphalus glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rhamnaceae,Scutia arenicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Ricciaceae,Riccia ridleyi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Alibertia curviflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Alibertia duckei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Alseis involuta,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Alseis sertaneja,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Appunia aurantiaca,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bathysa sylvestrae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bradea anomala,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bradea bicornuta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bradea borrerioides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bradea brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Bradea montana,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Calycophyllum papillosum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Carapichea ipecacuanha,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Chiococca insularis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Chomelia estrellana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Chomelia polyantha,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Chomelia sericea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Chomelia tristis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Cordiera hadrantha,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea accedens,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea ampla,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea andrei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea bocainae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea coffeoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea friburgensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea machadoana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea megistophylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea strigosipes,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Coussarea viridis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Duroia valesca,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea atlantica,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea bahiensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea bicolor,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea brachyloba,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea calyciflora,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea campanularis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea filamentosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea includens,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea intercedens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea leucocalyx,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea paratiensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Faramea tinguana,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Ferdinandusa hirsuta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galianthe elegans,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galianthe polygonoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galianthe souzae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galianthe vaginata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galium diphyllum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galium rubidiflorum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Galium shepherdii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Guettarda blanchetiana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Guettarda divaricata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Guettarda grazielae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Hindsia glabra,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Hindsia ibitipocensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Ixora bahiensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Ixora heterophylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Ixora pilosostyla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Kerianthera longiflora,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Kerianthera preclara,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Manettia campanulacea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Manettia pauciflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Manettia pedunculata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Melanopsidium nigrum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Mitracarpus anthospermoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Mitracarpus eritrichoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Mitracarpus rigidifolius,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Pagamea harleyi Steyerm.,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Palicourea fulgens,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Parachimarrhis breviloba,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Posoqueria bahiensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Posoqueria palustris,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Psychotria caudata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Rubiaceae,Psychotria clavipes,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
